CustomerID,Country,IsB2B,Recence,Frequence,Montant,R_score,F_score,M_score,RFM_Score,Segment
15572,United Kingdom,False,25,7,2552.86,5,5,5,15,Champions
15573,United Kingdom,False,52,2,607.45,4,3,3,10,Clients Fidèles
15574,United Kingdom,False,198,4,702.25,2,4,3,9,Clients à Risque
15576,United Kingdom,False,58,1,940.67,3,1,3,7,Clients Moyens
15577,United Kingdom,False,172,3,258.88,2,3,2,7,Clients à Risque
15578,United Kingdom,False,183,1,127.1,2,1,1,4,Clients Moyens
15579,United Kingdom,False,89,2,348.6,3,3,2,8,Clients Fidèles
15581,United Kingdom,False,141,13,3679.97,2,5,5,12,Clients à Risque
15582,United Kingdom,False,45,3,682.9100000000001,4,3,3,10,Clients Fidèles
15584,United Kingdom,False,44,4,725.11,4,4,3,11,Clients Fidèles
15585,United Kingdom,False,197,1,455.3,2,1,2,5,Clients Moyens
15587,United Kingdom,False,71,4,913.68,3,4,3,10,Clients Fidèles
15589,United Kingdom,False,276,3,478.53,1,3,2,6,Clients à Risque
15592,United Kingdom,False,67,1,388.58,3,1,2,6,Clients Moyens
15593,United Kingdom,False,91,1,199.8,3,1,1,5,Clients Moyens
15594,United Kingdom,False,36,5,1771.78,4,4,4,12,Champions
15596,United Kingdom,False,121,5,1406.59,2,4,4,10,Clients à Risque
15597,United Kingdom,False,56,1,324.57,3,1,2,6,Clients Moyens
15598,United Kingdom,False,74,1,240.68,3,1,1,5,Clients Moyens
15599,United Kingdom,False,47,2,761.74,4,3,3,10,Clients Fidèles
15601,United Kingdom,False,32,14,6776.56,5,5,5,15,Champions
15602,United Kingdom,False,29,9,1297.87,5,5,4,14,Champions
15603,United Kingdom,False,99,1,48.48,2,1,1,4,Clients Moyens
15604,United Kingdom,False,73,1,216.39,3,1,1,5,Clients Moyens
15605,United Kingdom,False,57,5,1198.23,3,4,4,11,Clients Fidèles
15606,United Kingdom,False,82,9,2920.16,3,5,5,13,Clients Fidèles
15607,United Kingdom,False,357,1,104.76,1,1,1,3,Clients Perdus
15608,United Kingdom,False,49,4,1093.68,4,4,4,12,Champions
15609,United Kingdom,False,205,1,298.48,1,1,2,4,Clients Perdus
15610,United Kingdom,False,72,1,112.46,3,1,1,5,Clients Moyens
15611,United Kingdom,False,30,13,1591.45,5,5,4,14,Champions
15612,United Kingdom,False,57,2,195.15,3,3,1,7,Clients Fidèles
15615,United Kingdom,False,31,23,10399.74,5,5,5,15,Champions
15618,United Kingdom,False,53,4,776.851,4,4,3,11,Clients Fidèles
15619,United Kingdom,False,31,1,336.4,5,1,2,8,Nouveaux Clients
15620,United Kingdom,False,77,3,1553.18,3,3,4,10,Clients Fidèles
15621,United Kingdom,False,25,4,1293.03,5,4,4,13,Champions
15622,United Kingdom,False,64,9,3709.56,3,5,5,13,Clients Fidèles
15623,United Kingdom,False,162,1,301.03000000000003,2,1,2,5,Clients Moyens
15624,United Kingdom,False,137,4,588.13,2,4,3,9,Clients à Risque
15625,United Kingdom,False,124,4,1534.26,2,4,4,10,Clients à Risque
15626,United Kingdom,False,95,2,675.8,2,3,3,8,Clients à Risque
15628,United Kingdom,False,25,9,2870.24,5,5,5,15,Champions
15630,United Kingdom,False,66,2,1186.35,3,3,4,10,Clients Fidèles
15632,United Kingdom,False,36,8,3285.31,4,5,5,14,Champions
15634,United Kingdom,False,38,1,243.55,4,1,1,6,Nouveaux Clients
15636,United Kingdom,False,110,2,724.76,2,3,3,8,Clients à Risque
15637,United Kingdom,False,73,1,223.36,3,1,1,5,Clients Moyens
15639,United Kingdom,False,155,1,425.32,2,1,2,5,Clients Moyens
15640,United Kingdom,False,25,15,12515.66,5,5,5,15,Champions
15641,United Kingdom,False,126,4,1887.2,2,4,4,10,Clients à Risque
15643,United Kingdom,False,212,3,664.0,1,3,3,7,Clients à Risque
15644,United Kingdom,False,187,4,813.0,2,4,3,9,Clients à Risque
15645,United Kingdom,False,39,1,612.01,4,1,3,8,Nouveaux Clients
15646,United Kingdom,False,178,3,447.64,2,3,2,7,Clients à Risque
15648,United Kingdom,False,225,2,657.35,1,3,3,7,Clients à Risque
15649,United Kingdom,True,357,2,816.0,1,3,3,7,Clients à Risque
15651,United Kingdom,False,57,3,646.3,3,3,3,9,Clients Fidèles
15652,United Kingdom,False,112,1,337.74,2,1,2,5,Clients Moyens
15653,United Kingdom,False,113,2,877.44,2,3,3,8,Clients à Risque
15654,United Kingdom,False,30,2,922.53,5,3,3,11,Clients Fidèles
15655,United Kingdom,False,264,1,560.6700000000001,1,1,3,5,Clients Perdus
15656,United Kingdom,False,66,4,748.5,3,4,3,10,Clients Fidèles
15657,United Kingdom,False,43,1,30.0,4,1,1,6,Nouveaux Clients
15658,United Kingdom,False,211,5,1024.1,1,4,4,9,Clients à Risque
15659,United Kingdom,False,64,1,306.45,3,1,2,6,Clients Moyens
15660,United Kingdom,False,46,9,1600.86,4,5,4,13,Champions
15661,United Kingdom,False,338,2,309.8,1,3,2,6,Clients à Risque
15663,United Kingdom,False,127,1,138.14,2,1,1,4,Clients Moyens
15664,United Kingdom,False,71,1,386.43,3,1,2,6,Clients Moyens
15665,United Kingdom,False,189,2,2242.01,2,3,5,10,Clients à Risque
15667,United Kingdom,False,60,1,301.32000000000005,3,1,2,6,Clients Moyens
15668,United Kingdom,True,238,1,76.32000000000001,1,1,1,3,Clients Perdus
15669,United Kingdom,False,61,4,684.34,3,4,3,10,Clients Fidèles
15670,United Kingdom,False,317,1,173.05,1,1,1,3,Clients Perdus
15671,United Kingdom,False,39,7,2657.13,4,5,5,14,Champions
15673,United Kingdom,False,109,4,2881.02,2,4,5,11,Clients à Risque
15674,United Kingdom,False,94,5,2446.6,2,4,5,11,Clients à Risque
15675,United Kingdom,False,102,3,323.69,2,3,2,7,Clients à Risque
15676,United Kingdom,False,39,3,3435.76,4,3,5,12,Clients Fidèles
15677,United Kingdom,False,70,1,657.23,3,1,3,7,Clients Moyens
15678,United Kingdom,False,73,1,352.7,3,1,2,6,Clients Moyens
15679,United Kingdom,False,45,4,781.28,4,4,3,11,Clients Fidèles
15680,United Kingdom,False,30,3,1333.68,5,3,4,12,Clients Fidèles
15681,United Kingdom,False,46,5,1426.16,4,4,4,12,Champions
15683,United Kingdom,False,138,1,193.75,2,1,1,4,Clients Moyens
15687,United Kingdom,False,29,9,2993.1,5,5,5,15,Champions
15689,United Kingdom,False,140,2,254.1,2,3,2,7,Clients à Risque
15690,United Kingdom,False,25,2,239.76,5,3,1,9,Clients Fidèles
15691,United Kingdom,False,273,1,136.8,1,1,1,3,Clients Perdus
15692,United Kingdom,False,49,1,191.04,4,1,1,6,Nouveaux Clients
15694,United Kingdom,False,21,14,6479.4,5,5,5,15,Champions
15695,United Kingdom,False,287,2,409.98,1,3,2,6,Clients à Risque
15696,United Kingdom,False,54,8,2736.46,3,5,5,13,Clients Fidèles
15699,United Kingdom,False,38,1,309.65,4,1,2,7,Nouveaux Clients
15700,United Kingdom,False,193,2,696.68,2,3,3,8,Clients à Risque
15701,United Kingdom,False,23,4,1542.14,5,4,4,13,Champions
15703,United Kingdom,False,285,1,211.5,1,1,1,3,Clients Perdus
15704,United Kingdom,False,161,4,2293.62,2,4,5,11,Clients à Risque
15705,United Kingdom,False,222,1,143.1,1,1,1,3,Clients Perdus
15706,United Kingdom,False,84,4,1060.56,3,4,4,11,Clients Fidèles
15707,United Kingdom,False,56,4,945.58,3,4,4,11,Clients Fidèles
15708,United Kingdom,False,61,7,3364.24,3,5,5,13,Clients Fidèles
15709,United Kingdom,False,304,1,133.25,1,1,1,3,Clients Perdus
15712,United Kingdom,False,30,5,1072.36,5,4,4,13,Champions
15713,United Kingdom,False,164,2,356.7,2,3,2,7,Clients à Risque
15714,United Kingdom,False,32,2,330.88,5,3,2,10,Clients Fidèles
15716,United Kingdom,False,166,4,1118.81,2,4,4,10,Clients à Risque
15717,United Kingdom,False,255,1,150.3,1,1,1,3,Clients Perdus
15719,United Kingdom,False,53,13,5045.61,4,5,5,14,Champions
15720,United Kingdom,False,45,1,598.73,4,1,3,8,Nouveaux Clients
15721,United Kingdom,False,32,1,507.08,5,1,3,9,Nouveaux Clients
15722,United Kingdom,False,56,5,2222.56,3,4,5,12,Clients Fidèles
15723,United Kingdom,False,385,1,203.1,1,1,1,3,Clients Perdus
15724,United Kingdom,False,222,2,218.25,1,3,1,5,Clients à Risque
15725,United Kingdom,False,36,1,415.25,4,1,2,7,Nouveaux Clients
15727,United Kingdom,False,37,7,5178.96,4,5,5,14,Champions
15729,United Kingdom,False,233,1,85.0,1,1,1,3,Clients Perdus
15730,United Kingdom,False,86,3,1120.88,3,3,4,10,Clients Fidèles
15732,United Kingdom,False,233,2,294.12,1,3,2,6,Clients à Risque
15733,United Kingdom,False,303,1,162.3,1,1,1,3,Clients Perdus
15734,United Kingdom,False,135,2,1339.45,2,3,4,9,Clients à Risque
15737,United Kingdom,False,35,8,1205.12,4,5,4,13,Champions
15738,United Kingdom,False,39,16,4812.42,4,5,5,14,Champions
15739,United Kingdom,True,87,1,449.12,3,1,2,6,Clients Moyens
15740,United Kingdom,False,70,1,154.88,3,1,1,5,Clients Moyens
15743,United Kingdom,False,37,4,784.46,4,4,3,11,Clients Fidèles
15744,United Kingdom,False,98,1,34.8,2,1,1,4,Clients Moyens
15745,United Kingdom,False,40,4,1094.59,4,4,4,12,Champions
15746,United Kingdom,False,155,1,196.88,2,1,1,4,Clients Moyens
15747,United Kingdom,False,33,3,974.04,5,3,4,12,Clients Fidèles
15748,United Kingdom,False,61,1,149.31,3,1,1,5,Clients Moyens
15749,United Kingdom,True,256,3,44534.3,1,3,5,9,Clients à Risque
15750,United Kingdom,False,23,8,2465.48,5,5,5,15,Champions
15752,United Kingdom,False,60,7,2637.38,3,5,5,13,Clients Fidèles
15753,United Kingdom,True,325,1,79.2,1,1,1,3,Clients Perdus
15754,United Kingdom,False,72,3,458.57,3,3,2,8,Clients Fidèles
15755,United Kingdom,False,31,6,2364.25,5,5,5,15,Champions
15756,United Kingdom,False,82,4,532.96,3,4,3,10,Clients Fidèles
15757,United Kingdom,False,86,2,714.42,3,3,3,9,Clients Fidèles
15758,United Kingdom,False,45,1,205.25,4,2,1,7,Nouveaux Clients
15759,United Kingdom,False,239,3,253.04,1,3,2,6,Clients à Risque
15762,United Kingdom,False,86,2,583.75,3,3,3,9,Clients Fidèles
15763,United Kingdom,False,52,2,1086.92,4,3,4,11,Clients Fidèles
15764,United Kingdom,False,109,6,3279.9700000000003,2,5,5,12,Clients à Risque
15766,United Kingdom,False,85,1,315.06,3,2,2,7,Clients Moyens
15768,United Kingdom,False,136,3,621.83,2,4,3,9,Clients à Risque
15769,United Kingdom,True,28,26,56252.72,5,5,5,15,Champions
15773,United Kingdom,False,26,1,635.6800000000001,5,2,3,10,Nouveaux Clients
15774,United Kingdom,False,89,1,270.8,3,2,2,7,Clients Moyens
15775,United Kingdom,False,266,1,104.9,1,2,1,4,Clients Perdus
15776,United Kingdom,False,154,1,241.62,2,2,1,5,Clients Moyens
15777,United Kingdom,False,262,4,1047.11,1,4,4,9,Clients à Risque
15780,United Kingdom,False,204,3,475.28,1,4,2,7,Clients à Risque
15781,United Kingdom,False,46,3,345.46000000000004,4,4,2,10,Clients Fidèles
15782,United Kingdom,False,30,3,2614.74,5,4,5,14,Champions
15783,United Kingdom,False,31,1,246.3,5,2,1,8,Nouveaux Clients
15785,United Kingdom,False,53,5,2328.9700000000003,4,4,5,13,Champions
15786,United Kingdom,False,67,3,4932.2,3,4,5,12,Clients Fidèles
15787,United Kingdom,False,47,3,948.05,4,4,4,12,Champions
15789,United Kingdom,False,379,1,351.3,1,2,2,5,Clients Perdus
15790,United Kingdom,False,31,1,220.85,5,2,1,8,Nouveaux Clients
15791,United Kingdom,False,64,2,1612.69,3,3,4,10,Clients Fidèles
15793,United Kingdom,False,35,3,965.61,4,4,4,12,Champions
15795,United Kingdom,False,170,1,610.01,2,2,3,7,Clients Moyens
15796,United Kingdom,False,22,8,2711.56,5,5,5,15,Champions
15797,United Kingdom,True,134,4,2207.4,2,4,5,11,Clients à Risque
15799,United Kingdom,False,96,3,884.14,2,4,3,9,Clients à Risque
15800,United Kingdom,False,128,2,699.08,2,3,3,8,Clients à Risque
15801,United Kingdom,False,67,3,1063.95,3,4,4,11,Clients Fidèles
15802,United Kingdom,False,163,1,451.42,2,2,2,6,Clients Moyens
15803,United Kingdom,False,72,1,415.8200000000001,3,2,2,7,Clients Moyens
15804,United Kingdom,False,21,13,4206.39,5,5,5,15,Champions
15805,United Kingdom,False,44,17,5528.4800000000005,4,5,5,14,Champions
15806,United Kingdom,False,67,3,784.58,3,4,3,10,Clients Fidèles
15807,United Kingdom,False,71,3,903.9,3,4,3,10,Clients Fidèles
15808,United Kingdom,False,327,4,3734.97,1,4,5,10,Clients à Risque
15809,United Kingdom,False,57,5,515.77,3,4,3,10,Clients Fidèles
15810,United Kingdom,False,99,4,1391.98,2,4,4,10,Clients à Risque
15811,United Kingdom,False,43,6,2218.62,4,5,5,14,Champions
15812,United Kingdom,False,128,5,1801.14,2,4,4,10,Clients à Risque
15813,United Kingdom,False,228,2,1303.91,1,3,4,8,Clients à Risque
15814,United Kingdom,False,37,4,1945.33,4,4,4,12,Champions
15815,United Kingdom,False,84,5,2100.6,3,4,5,12,Clients Fidèles
15819,United Kingdom,False,70,4,1905.45,3,4,4,11,Clients Fidèles
15820,United Kingdom,False,340,1,206.98,1,2,1,4,Clients Perdus
15821,United Kingdom,False,65,2,570.96,3,3,3,9,Clients Fidèles
15822,United Kingdom,False,24,2,885.47,5,3,3,11,Clients Fidèles
15823,United Kingdom,False,393,1,15.0,1,2,1,4,Clients Perdus
15825,United Kingdom,False,193,1,532.94,2,2,3,7,Clients Moyens
15826,United Kingdom,False,77,3,1654.31,3,4,4,11,Clients Fidèles
15827,United Kingdom,False,94,14,1836.09,2,5,4,11,Clients à Risque
15829,United Kingdom,False,120,2,636.14,2,3,3,8,Clients à Risque
15830,United Kingdom,False,58,1,576.0,3,2,3,8,Clients Moyens
15831,United Kingdom,False,79,3,801.76,3,4,3,10,Clients Fidèles
15832,United Kingdom,False,275,1,836.79,1,2,3,6,Clients Perdus
15834,United Kingdom,False,91,4,2233.75,3,4,5,12,Clients Fidèles
15835,United Kingdom,False,65,4,954.09,3,4,4,11,Clients Fidèles
15836,United Kingdom,False,71,1,137.37,3,2,1,6,Clients Moyens
15837,United Kingdom,False,85,1,391.98,3,2,2,7,Clients Moyens
15838,United Kingdom,True,32,19,33643.08,5,5,5,15,Champions
15839,United Kingdom,False,54,3,1048.49,3,4,4,11,Clients Fidèles
15840,United Kingdom,False,79,2,355.56,3,3,2,8,Clients Fidèles
15841,United Kingdom,False,93,4,1224.06,2,4,4,10,Clients à Risque
15843,United Kingdom,False,324,1,118.95,1,2,1,4,Clients Perdus
15844,United Kingdom,False,67,1,130.73999999999998,3,2,1,6,Clients Moyens
15845,United Kingdom,False,38,8,3711.77,4,5,5,14,Champions
15847,United Kingdom,False,59,2,389.27,3,3,2,8,Clients Fidèles
15850,United Kingdom,False,40,2,238.85,4,3,1,8,Clients Fidèles
15852,United Kingdom,False,207,2,160.71,1,3,1,5,Clients à Risque
15853,United Kingdom,False,72,1,110.8,3,2,1,6,Clients Moyens
15854,United Kingdom,False,25,12,2974.65,5,5,5,15,Champions
15855,United Kingdom,False,157,5,712.24,2,4,3,9,Clients à Risque
15856,United Kingdom,False,25,27,16387.57,5,5,5,15,Champions
15857,United Kingdom,False,39,1,297.0,4,2,2,8,Nouveaux Clients
15858,United Kingdom,False,36,5,1438.85,4,4,4,12,Champions
15860,United Kingdom,False,61,8,977.21,3,5,4,12,Clients Fidèles
15861,United Kingdom,False,33,8,3165.36,5,5,5,15,Champions
15862,United Kingdom,False,29,4,832.88,5,4,3,12,Clients Fidèles
15863,United Kingdom,False,46,2,68.84,4,3,1,8,Clients Fidèles
15864,United Kingdom,False,43,6,1936.32,4,5,4,13,Champions
15865,United Kingdom,False,61,3,895.13,3,4,3,10,Clients Fidèles
15866,United Kingdom,False,122,1,230.53,2,2,1,5,Clients Moyens
15867,United Kingdom,False,26,15,3812.64,5,5,5,15,Champions
15869,United Kingdom,False,298,2,149.64,1,3,1,5,Clients à Risque
15870,United Kingdom,False,53,1,354.09000000000003,4,2,2,8,Nouveaux Clients
15872,United Kingdom,False,35,2,360.93,4,3,2,9,Clients Fidèles
15874,United Kingdom,False,84,7,4405.88,3,5,5,13,Clients Fidèles
15877,United Kingdom,False,22,2,493.28,5,3,3,11,Clients Fidèles
15880,United Kingdom,False,390,1,343.28,1,2,2,5,Clients Perdus
15881,United Kingdom,False,333,5,501.39,1,4,3,8,Clients à Risque
15882,United Kingdom,False,219,4,516.36,1,4,3,8,Clients à Risque
15883,United Kingdom,False,23,2,396.48,5,3,2,10,Clients Fidèles
15885,United Kingdom,False,113,3,379.35,2,4,2,8,Clients à Risque
15886,United Kingdom,False,81,1,181.09,3,2,1,6,Clients Moyens
15888,United Kingdom,False,101,1,168.31,2,2,1,5,Clients Moyens
15889,United Kingdom,False,177,2,446.87,2,3,2,7,Clients à Risque
15891,United Kingdom,False,247,1,524.52,1,2,3,6,Clients Perdus
15894,United Kingdom,False,274,2,263.55,1,3,2,6,Clients à Risque
15895,United Kingdom,False,170,1,179.17,2,2,1,5,Clients Moyens
15897,United Kingdom,False,215,2,222.05,1,3,1,5,Clients à Risque
15898,United Kingdom,False,22,5,1388.88,5,4,4,13,Champions
15899,United Kingdom,False,389,1,56.25,1,2,1,4,Clients Perdus
15900,United Kingdom,False,44,1,351.11,4,2,2,8,Nouveaux Clients
15901,United Kingdom,False,37,3,363.88,4,4,2,10,Clients Fidèles
15903,United Kingdom,False,30,7,5126.76,5,5,5,15,Champions
15904,United Kingdom,False,29,1,164.68,5,2,1,8,Nouveaux Clients
15906,United Kingdom,False,40,7,1567.69,4,5,4,13,Champions
15907,United Kingdom,False,24,3,967.45,5,4,4,13,Champions
15909,United Kingdom,False,194,1,191.94,2,2,1,5,Clients Moyens
15910,United Kingdom,False,21,8,1232.18,5,5,4,14,Champions
15912,United Kingdom,False,199,2,264.62,2,3,2,7,Clients à Risque
15916,United Kingdom,False,37,8,1528.09,4,5,4,13,Champions
15917,United Kingdom,False,268,1,123.1,1,2,1,4,Clients Perdus
15918,United Kingdom,False,211,2,334.23,1,3,2,6,Clients à Risque
15919,United Kingdom,False,40,2,639.89,4,3,3,10,Clients Fidèles
15920,United Kingdom,False,175,4,167.5,2,4,1,7,Clients à Risque
15921,United Kingdom,False,193,1,336.03000000000003,2,2,2,6,Clients Moyens
15922,United Kingdom,False,394,1,369.5,1,2,2,5,Clients Perdus
15923,United Kingdom,False,393,1,127.08,1,2,1,4,Clients Perdus
15925,United Kingdom,False,215,1,207.15,1,2,1,4,Clients Perdus
15930,United Kingdom,False,88,1,426.63,3,2,2,7,Clients Moyens
15932,United Kingdom,False,25,8,2495.87,5,5,5,15,Champions
15933,United Kingdom,False,42,3,1107.46,4,4,4,12,Champions
15935,United Kingdom,False,260,2,416.86,1,3,2,6,Clients à Risque
15937,United Kingdom,False,85,1,145.35000000000002,3,2,1,6,Clients Moyens
15938,United Kingdom,False,133,5,404.58,2,4,2,8,Clients à Risque
15939,United Kingdom,False,110,15,6115.01,2,5,5,12,Clients à Risque
15940,United Kingdom,False,332,1,35.8,1,2,1,4,Clients Perdus
15942,United Kingdom,False,154,1,337.44,2,2,2,6,Clients Moyens
15944,United Kingdom,False,297,1,325.1,1,2,2,5,Clients Perdus
15945,United Kingdom,False,386,1,181.0,1,2,1,4,Clients Perdus
15947,United Kingdom,False,103,1,1708.24,2,2,4,8,Clients Moyens
15948,United Kingdom,False,29,2,955.24,5,3,4,12,Clients Fidèles
15949,United Kingdom,False,37,2,364.72,4,3,2,9,Clients Fidèles
15950,United Kingdom,False,52,4,1765.51,4,4,4,12,Champions
15951,United Kingdom,False,29,2,708.22,5,3,3,11,Clients Fidèles
15952,United Kingdom,False,54,4,806.57,3,4,3,10,Clients Fidèles
15953,United Kingdom,False,36,8,1659.38,4,5,4,13,Champions
15955,United Kingdom,False,45,14,4416.26,4,5,5,14,Champions
15957,United Kingdom,False,52,1,428.89,4,2,2,8,Nouveaux Clients
15958,United Kingdom,False,95,1,104.35,2,2,1,5,Clients Moyens
15963,United Kingdom,False,40,2,470.76,4,3,2,9,Clients Fidèles
15965,United Kingdom,False,38,4,845.64,4,4,3,11,Clients Fidèles
15967,United Kingdom,False,44,2,418.83,4,3,2,9,Clients Fidèles
15969,United Kingdom,False,23,3,666.1,5,4,3,12,Clients Fidèles
15970,United Kingdom,False,324,1,314.1,1,2,2,5,Clients Perdus
15971,United Kingdom,False,38,12,4199.85,4,5,5,14,Champions
15973,United Kingdom,False,387,1,307.82000000000005,1,2,2,5,Clients Perdus
15974,United Kingdom,False,60,7,3442.15,3,5,5,13,Clients Fidèles
15975,United Kingdom,False,105,1,371.01,2,2,2,6,Clients Moyens
15976,United Kingdom,False,186,2,430.94,2,3,2,7,Clients à Risque
15977,United Kingdom,False,38,2,1054.73,4,3,4,11,Clients Fidèles
15978,United Kingdom,False,98,1,1098.78,2,2,4,8,Clients Moyens
15980,United Kingdom,False,109,3,2398.86,2,4,5,11,Clients à Risque
15981,United Kingdom,False,45,8,3408.48,4,5,5,14,Champions
15983,United Kingdom,False,43,4,1475.02,4,4,4,12,Champions
15984,United Kingdom,False,23,10,2837.67,5,5,5,15,Champions
15985,United Kingdom,False,144,2,1142.42,2,3,4,9,Clients à Risque
15986,United Kingdom,False,51,1,168.12,4,2,1,7,Nouveaux Clients
15987,United Kingdom,False,33,7,1451.28,5,5,4,14,Champions
15988,United Kingdom,False,40,1,158.03,4,2,1,7,Nouveaux Clients
15990,United Kingdom,False,65,2,792.11,3,3,3,9,Clients Fidèles
15992,United Kingdom,False,24,1,41.99,5,2,1,8,Nouveaux Clients
15993,United Kingdom,False,29,7,2797.57,5,5,5,15,Champions
15994,United Kingdom,False,75,1,427.07,3,2,2,7,Clients Moyens
15996,United Kingdom,False,109,6,1060.68,2,5,4,11,Clients à Risque
15998,United Kingdom,False,57,5,3089.97,3,4,5,12,Clients Fidèles
16000,United Kingdom,True,23,3,12393.7,5,4,5,14,Champions
16003,United Kingdom,False,50,5,2735.37,4,4,5,13,Champions
16005,United Kingdom,False,33,4,615.39,5,4,3,12,Clients Fidèles
16006,United Kingdom,False,232,1,101.4,1,2,1,4,Clients Perdus
16007,United Kingdom,False,68,4,1701.94,3,4,4,11,Clients Fidèles
16008,United Kingdom,False,44,3,478.78,4,4,2,10,Clients Fidèles
16009,United Kingdom,False,43,4,992.71,4,4,4,12,Champions
16010,United Kingdom,False,266,3,407.5,1,4,2,7,Clients à Risque
16011,United Kingdom,False,29,16,3362.71,5,5,5,15,Champions
16012,United Kingdom,False,56,3,1415.29,3,4,4,11,Clients Fidèles
16013,United Kingdom,True,24,47,37130.6,5,5,5,15,Champions
16014,United Kingdom,False,58,3,662.38,3,4,3,10,Clients Fidèles
16015,United Kingdom,False,24,3,705.39,5,4,3,12,Clients Fidèles
16016,United Kingdom,False,24,8,1508.76,5,5,4,14,Champions
16017,United Kingdom,False,68,1,211.88,3,2,1,6,Clients Moyens
16018,United Kingdom,False,60,2,408.9,3,3,2,8,Clients Fidèles
16019,United Kingdom,False,67,9,3786.24,3,5,5,13,Clients Fidèles
16020,United Kingdom,False,37,3,851.01,4,4,3,11,Clients Fidèles
16022,United Kingdom,False,281,1,628.28,1,2,3,6,Clients Perdus
16023,United Kingdom,False,67,3,719.81,3,4,3,10,Clients Fidèles
16024,United Kingdom,False,33,1,251.24,5,2,2,9,Nouveaux Clients
16025,United Kingdom,False,50,1,439.66,4,2,2,8,Nouveaux Clients
16026,United Kingdom,False,64,1,236.09,3,2,1,6,Clients Moyens
16027,United Kingdom,False,112,6,934.62,2,5,3,10,Clients à Risque
16029,United Kingdom,True,59,63,81024.84,3,5,5,13,Clients Fidèles
16030,United Kingdom,False,330,1,331.24,1,2,2,5,Clients Perdus
16031,United Kingdom,False,113,2,548.94,2,3,3,8,Clients à Risque
16033,United Kingdom,False,26,20,8816.4,5,5,5,15,Champions
16034,United Kingdom,False,217,3,437.7000000000001,1,4,2,7,Clients à Risque
16036,United Kingdom,False,108,2,758.9200000000001,2,3,3,8,Clients à Risque
16037,United Kingdom,False,290,3,855.02,1,4,3,8,Clients à Risque
16038,United Kingdom,False,28,3,471.78,5,4,2,11,Clients Fidèles
16040,United Kingdom,False,86,3,1313.55,3,4,4,11,Clients Fidèles
16041,United Kingdom,True,51,3,3166.4,4,4,5,13,Champions
16042,United Kingdom,False,43,5,1197.27,4,4,4,12,Champions
16043,United Kingdom,False,58,4,773.99,3,4,3,10,Clients Fidèles
16045,United Kingdom,False,140,4,1340.7,2,4,4,10,Clients à Risque
16048,United Kingdom,False,394,2,256.44,1,3,2,6,Clients à Risque
16049,United Kingdom,False,61,3,1111.79,3,4,4,11,Clients Fidèles
16050,United Kingdom,False,194,1,137.9,2,2,1,5,Clients Moyens
16052,United Kingdom,False,75,1,362.06,3,2,2,7,Clients Moyens
16053,United Kingdom,False,53,2,1511.95,4,3,4,11,Clients Fidèles
16054,United Kingdom,False,166,1,783.9,2,2,3,7,Clients Moyens
16055,United Kingdom,False,241,1,134.8,1,2,1,4,Clients Perdus
16056,United Kingdom,False,66,1,664.85,3,2,3,8,Clients Moyens
16057,United Kingdom,False,37,7,2263.12,4,5,5,14,Champions
16059,United Kingdom,False,86,6,1459.86,3,5,4,12,Clients Fidèles
16062,United Kingdom,False,30,4,1153.62,5,4,4,13,Champions
16063,United Kingdom,False,281,1,335.32,1,2,2,5,Clients Perdus
16065,United Kingdom,False,386,1,372.09,1,2,2,5,Clients Perdus
16066,United Kingdom,False,37,5,1521.87,4,4,4,12,Champions
16070,United Kingdom,False,43,2,852.15,4,3,3,10,Clients Fidèles
16071,United Kingdom,False,65,1,326.24,3,2,2,7,Clients Moyens
16072,United Kingdom,False,309,1,584.3199999999999,1,2,3,6,Clients Perdus
16073,United Kingdom,False,318,1,122.4,1,2,1,4,Clients Perdus
16076,United Kingdom,False,24,10,2234.73,5,5,5,15,Champions
16078,United Kingdom,False,304,1,79.2,1,2,1,4,Clients Perdus
16079,United Kingdom,False,37,3,1352.0,4,4,4,12,Champions
16080,United Kingdom,False,102,2,217.16,2,3,1,6,Clients à Risque
16081,United Kingdom,False,77,5,2806.9,3,4,5,12,Clients Fidèles
16083,United Kingdom,False,121,2,1317.62,2,3,4,9,Clients à Risque
16084,United Kingdom,False,320,1,436.18,1,2,2,5,Clients Perdus
16085,United Kingdom,False,44,5,981.51,4,4,4,12,Champions
16086,United Kingdom,False,80,5,1121.39,3,4,4,11,Clients Fidèles
16091,United Kingdom,False,175,2,315.06,2,3,2,7,Clients à Risque
16092,United Kingdom,False,135,3,817.86,2,4,3,9,Clients à Risque
16093,United Kingdom,False,127,1,17.0,2,2,1,5,Clients Moyens
16094,United Kingdom,False,32,4,1078.23,5,4,4,13,Champions
16096,United Kingdom,False,285,1,320.62,1,2,2,5,Clients Perdus
16097,United Kingdom,False,261,1,185.05,1,2,1,4,Clients Perdus
16098,United Kingdom,False,108,7,2005.63,2,5,4,11,Clients à Risque
16099,United Kingdom,False,71,3,731.9,3,4,3,10,Clients Fidèles
16101,United Kingdom,False,91,1,1290.7,3,2,4,9,Clients Moyens
16102,United Kingdom,False,63,3,1842.14,3,4,4,11,Clients Fidèles
16103,United Kingdom,False,28,6,1429.64,5,5,4,14,Champions
16104,United Kingdom,False,82,1,302.36,3,2,2,7,Clients Moyens
16105,United Kingdom,False,269,1,336.96,1,2,2,5,Clients Perdus
16106,United Kingdom,False,86,1,108.38,3,2,1,6,Clients Moyens
